origin_lat,origin_lon,dest_lat,dest_lon,timestamp,vehicle_type,trip_distance,trip_duration,fare,traffic_condition,weather,passenger_count,driver_rating,surge_multiplier
12.841529,77.668519,13.028581,77.600876,2024-01-02 13:23:42,Bike,28.6,111.6,540.58,Medium,Sunny,1,3.7,1.3
12.850454,77.665292,12.983694,77.642163,2024-02-17 08:14:01,Mini,19.5,105.3,441.89,High,Cloudy,4,4.1,1.8
12.926199,77.613109,12.848602,77.650553,2024-02-07 11:16:56,Mini,12.36,66.8,298.5,High,Sunny,1,3.5,1.8
12.916786,77.545721,12.836022,77.66801,2024-01-18 06:16:32,Bike,20.71,96.9,466.25,Heavy Rain,Rainy,1,4.6,1.56
12.969857,77.603048,12.925142,77.603829,2024-02-28 07:19:31,Auto,6.45,30.2,179.02,Heavy Rain,Rainy,1,4.4,1.56
12.965411,77.586127,13.197074,77.697339,2024-01-04 02:28:12,Bike,36.88,99.6,621.85,Free Flow,Cloudy,1,3.5,0.9
13.005056,77.556581,12.956514,77.633777,2024-01-24 06:02:05,Prime,12.88,60.3,324.41,Heavy Rain,Rainy,3,4.4,1.56
12.96905,77.700398,12.934133,77.615207,2024-01-13 03:44:28,Mini,12.95,35.0,257.77,Free Flow,Sunny,4,4.2,0.9
12.914571,77.645182,13.00424,77.561603,2024-01-03 03:19:29,Bike,17.44,47.1,309.97,Free Flow,Sunny,1,4.8,0.9
12.993675,77.556813,12.923211,77.603119,2024-01-14 09:31:14,Prime,12.06,65.1,292.37,High,Sunny,4,4.9,1.8
13.20419,77.699762,12.920956,77.609296,2024-02-29 02:55:14,Bike,42.79,115.5,716.74,Free Flow,Sunny,1,4.0,0.9
12.851152,77.668355,12.916838,77.635344,2024-01-21 07:51:04,Bike,10.54,41.1,218.22,Medium,Sunny,1,4.5,1.3
12.956406,77.633622,12.974337,77.595743,2024-02-17 05:16:24,Prime,5.9,15.9,144.69,Free Flow,Sunny,1,4.2,0.9
12.956457,77.695504,13.189061,77.711234,2024-01-16 06:30:50,Mini,33.64,131.2,650.42,Medium,Cloudy,2,3.6,1.3
12.922082,77.634966,12.982374,77.564436,2024-01-16 21:03:45,Prime,13.16,71.1,314.49,High,Sunny,3,3.7,1.8
12.968774,77.694088,12.998878,77.555457,2024-01-18 18:01:23,Auto,19.88,107.4,439.68,High,Sunny,1,4.7,1.8
12.978771,77.756376,12.953636,77.687881,2024-02-25 02:26:07,Mini,10.25,33.2,245.1,Heavy Rain,Rainy,2,4.2,1.08
12.97634,77.743639,12.949278,77.694673,2024-01-05 18:43:21,Auto,7.89,51.1,232.47,Heavy Rain,Rainy,3,4.4,2.16
12.975083,77.638167,13.012926,77.557718,2024-02-26 10:48:39,Prime,12.51,81.1,354.0,Heavy Rain,Rainy,2,4.5,2.16
12.940773,77.61595,12.99709,77.562092,2024-03-01 11:05:59,Mini,11.08,59.9,272.8,High,Cloudy,1,4.2,1.8
12.939539,77.590205,12.850321,77.651986,2024-01-05 12:31:37,Mini,15.51,72.6,379.47,Heavy Rain,Rainy,2,4.1,1.56
12.938721,77.589892,12.844521,77.657834,2024-02-17 22:02:45,Mini,16.59,64.7,346.12,Medium,Cloudy,2,3.9,1.3
12.987655,77.645156,12.962658,77.59,2024-02-20 08:31:51,Bike,8.52,46.0,201.28,High,Sunny,1,3.8,1.8
12.958555,77.692848,12.973882,77.753691,2024-02-18 00:18:30,Prime,8.8,23.8,191.22,Free Flow,Sunny,4,4.3,0.9
12.841969,77.657984,12.953959,77.706684,2024-02-09 09:27:24,SUV,17.54,94.7,452.53,High,Cloudy,3,4.8,1.8
12.9737,77.59669,12.923092,77.549422,2024-02-17 18:12:51,Prime,9.85,53.2,248.07,High,Cloudy,4,5.0,1.8
13.031348,77.592431,12.985106,77.641088,2024-02-11 23:03:24,SUV,9.53,25.7,253.03,Free Flow,Cloudy,5,3.5,0.9
12.968451,77.694058,12.969937,77.752257,2024-01-21 06:25:11,SUV,8.15,31.8,245.46,Medium,Cloudy,1,4.4,1.3
12.932476,77.54065,12.979107,77.757423,2024-02-14 01:53:00,Prime,31.08,83.9,548.82,Free Flow,Sunny,1,4.9,0.9
12.995728,77.56438,13.196484,77.714703,2024-01-03 06:48:48,Mini,35.8,139.6,689.1,Medium,Sunny,4,4.9,1.3
13.027081,77.589626,12.92666,77.573816,2024-01-29 06:56:11,Prime,14.66,57.2,311.66,Medium,Sunny,3,4.7,1.3
12.922541,77.590562,12.977728,77.75727,2024-01-09 04:45:13,SUV,24.66,66.6,495.72,Free Flow,Sunny,6,4.0,0.9
13.042271,77.604403,12.936355,77.579133,2024-02-13 08:28:18,Auto,15.69,84.7,355.32,High,Cloudy,1,4.8,1.8
12.849926,77.650526,12.959441,77.703303,2024-02-29 14:14:19,Mini,17.44,68.0,361.38,Medium,Cloudy,4,3.9,1.3
12.918489,77.61086,12.933129,77.551369,2024-02-16 03:52:16,Bike,8.59,23.2,167.88,Free Flow,Cloudy,1,4.4,0.9
12.929326,77.537655,13.001148,77.557753,2024-01-30 19:22:09,SUV,10.74,58.0,315.85,High,Sunny,2,4.7,1.8
12.963612,77.74542,12.917632,77.654321,2024-02-28 04:20:48,Auto,14.37,38.8,270.71,Free Flow,Cloudy,1,4.6,0.9
12.974465,77.632101,12.97158,77.747885,2024-02-21 18:38:07,Auto,16.21,87.5,365.86,High,Cloudy,1,4.4,1.8
12.931362,77.624516,12.965005,77.643916,2024-01-20 08:55:13,SUV,5.56,30.0,211.81,High,Sunny,1,4.5,1.8
12.986625,77.634759,12.938511,77.577085,2024-01-18 07:55:15,Prime,10.65,41.5,240.06,Medium,Cloudy,3,4.6,1.3
12.968693,77.749956,12.966522,77.646665,2024-02-14 23:11:19,Prime,14.46,39.0,282.1,Free Flow,Sunny,2,3.6,0.9
12.848199,77.658648,12.952987,77.629833,2024-02-05 17:37:34,Auto,15.65,84.5,354.56,High,Sunny,2,4.0,1.8
13.04262,77.605724,12.938779,77.589185,2024-02-20 04:34:30,SUV,15.16,40.9,343.35,Free Flow,Sunny,4,3.9,0.9
12.928673,77.62184,13.042804,77.605625,2024-01-04 22:58:33,Auto,16.62,77.8,391.82,Heavy Rain,Rainy,2,4.9,1.56
13.011159,77.573905,12.97735,77.648299,2024-02-16 08:36:39,Bike,11.5,62.1,261.14,High,Cloudy,1,5.0,1.8
12.917031,77.616058,12.959443,77.691465,2024-01-22 07:50:44,Bike,12.2,57.1,288.27,Heavy Rain,Rainy,1,4.8,1.56
12.983091,77.551279,12.927542,77.553202,2024-02-11 12:49:13,Bike,8.02,31.3,173.16,Medium,Sunny,1,4.5,1.3
12.843933,77.660586,13.000147,77.562862,2024-02-23 15:10:11,SUV,26.37,102.8,570.65,Medium,Cloudy,4,3.9,1.3
13.030268,77.595946,12.958144,77.635605,2024-01-12 09:38:55,Prime,11.8,76.4,336.82,Heavy Rain,Rainy,4,4.2,2.16
12.931713,77.614732,12.851028,77.664772,2024-01-05 07:26:47,SUV,13.59,53.0,342.53,Medium,Cloudy,2,3.6,1.3
12.954459,77.694794,12.984969,77.547256,2024-03-01 20:06:45,Auto,21.12,114.0,464.41,High,Sunny,2,4.9,1.8
13.036991,77.592947,13.011978,77.562963,2024-02-19 04:34:22,Mini,5.54,14.9,138.84,Free Flow,Sunny,3,4.9,0.9
12.932099,77.585888,13.190935,77.705625,2024-01-11 14:47:39,SUV,40.94,159.7,830.74,Medium,Cloudy,1,4.3,1.3
12.98604,77.554923,12.968632,77.695045,2024-02-04 06:02:02,Prime,19.77,77.1,402.95,Medium,Cloudy,4,4.4,1.3
13.012601,77.563398,12.907136,77.619198,2024-01-30 08:34:34,Auto,17.11,110.8,452.69,Heavy Rain,Rainy,2,3.6,2.16
12.951229,77.696158,12.961635,77.647122,2024-02-23 11:40:19,SUV,7.03,37.9,241.22,High,Cloudy,4,4.0,1.8
12.925921,77.593727,13.206616,77.715592,2024-02-09 13:31:46,Bike,43.95,171.4,814.5,Medium,Sunny,1,4.2,1.3
12.933068,77.580996,12.922866,77.545952,2024-02-04 20:17:10,SUV,5.12,27.7,202.94,High,Sunny,4,4.4,1.8
12.995573,77.556384,13.004761,77.560722,2024-02-07 17:28:55,Bike,1.46,7.9,59.31,High,Sunny,1,4.4,1.8
12.925978,77.579364,12.967206,77.694768,2024-01-12 18:40:11,Mini,17.21,93.0,396.0,High,Sunny,1,4.0,1.8
12.932404,77.59148,13.008919,77.573427,2024-01-10 02:10:45,SUV,11.33,30.6,281.79,Free Flow,Cloudy,3,3.9,0.9
12.991857,77.562894,12.970801,77.634531,2024-01-21 17:35:40,Prime,10.48,56.6,260.59,High,Cloudy,2,4.4,1.8
12.969317,77.745943,12.938613,77.631167,2024-01-24 13:11:59,Prime,16.67,65.0,347.47,Medium,Sunny,3,3.7,1.3
12.975223,77.631958,12.96854,77.743245,2024-03-01 01:53:14,Auto,15.61,42.1,290.49,Free Flow,Cloudy,2,5.0,0.9
12.85302,77.663523,12.954047,77.694368,2024-02-14 01:35:45,SUV,15.2,49.3,391.97,Heavy Rain,Rainy,2,4.2,1.08
12.925275,77.624538,13.00128,77.562709,2024-02-10 14:16:13,Bike,13.97,54.5,279.38,Medium,Sunny,1,3.9,1.3
12.836802,77.664564,12.961513,77.759714,2024-01-30 03:57:11,Mini,22.39,60.4,409.33,Free Flow,Cloudy,1,4.7,0.9
13.042367,77.600341,12.943157,77.615934,2024-01-16 10:46:51,SUV,14.48,78.2,391.08,High,Cloudy,3,4.7,1.8
12.995525,77.546835,12.997417,77.554548,2024-03-01 07:43:32,Auto,1.11,4.3,59.88,Medium,Cloudy,1,4.8,1.3
12.912229,77.650059,13.001549,77.570441,2024-02-27 10:56:55,Auto,17.04,92.0,382.48,High,Sunny,1,4.8,1.8
12.939201,77.632478,13.040237,77.59517,2024-02-15 13:55:46,Mini,15.49,60.4,326.43,Medium,Cloudy,3,4.1,1.3
12.955413,77.698878,12.971241,77.740909,2024-01-27 18:21:50,Mini,6.31,34.1,176.85,High,Sunny,4,4.4,1.8
12.985243,77.561451,12.969206,77.59846,2024-01-16 14:19:46,Bike,5.67,22.1,131.27,Medium,Cloudy,1,4.4,1.3
12.907437,77.652375,12.966616,77.70661,2024-02-25 05:24:07,Mini,11.43,30.8,233.39,Free Flow,Sunny,1,3.5,0.9
12.848661,77.653201,12.967405,77.602636,2024-02-10 18:00:23,SUV,18.54,100.1,472.63,High,Sunny,3,4.9,1.8
13.197009,77.698656,12.954724,77.632591,2024-01-21 04:27:55,Bike,36.16,97.6,610.43,Free Flow,Cloudy,1,3.7,0.9
12.8419,77.669437,12.918837,77.617315,2024-01-17 02:28:46,Bike,13.28,35.9,243.22,Free Flow,Sunny,1,4.1,0.9
12.984146,77.631439,12.933816,77.593203,2024-01-25 23:01:59,Auto,9.02,24.4,184.8,Free Flow,Sunny,3,5.0,0.9
13.036806,77.590752,12.925719,77.539982,2024-01-23 18:45:50,Prime,17.53,94.7,402.44,High,Sunny,1,3.9,1.8
12.928749,77.543399,12.935459,77.62392,2024-02-02 19:49:23,Auto,11.31,61.1,267.37,High,Sunny,1,3.7,1.8
13.038948,77.605487,12.960258,77.636086,2024-03-01 22:37:20,Mini,12.14,47.3,266.62,Medium,Cloudy,4,4.4,1.3
12.950372,77.689445,12.996189,77.557263,2024-01-17 10:19:28,Prime,19.65,106.1,444.91,High,Sunny,1,4.5,1.8
12.98943,77.548331,12.967647,77.590861,2024-01-22 04:04:59,Mini,6.73,18.2,158.05,Free Flow,Sunny,3,5.0,0.9
12.988786,77.56048,12.904683,77.651896,2024-02-21 10:48:00,Bike,17.64,95.2,384.47,High,Sunny,1,4.5,1.8
12.84326,77.668561,12.984102,77.55617,2024-02-24 14:20:25,Prime,25.7,120.3,592.71,Heavy Rain,Rainy,1,3.7,1.56
13.035299,77.592098,12.976286,77.637879,2024-01-21 15:51:03,Prime,10.66,49.9,277.97,Heavy Rain,Rainy,1,4.0,1.56
13.029975,77.587703,12.921792,77.61356,2024-01-07 10:11:13,Bike,16.02,103.8,415.86,Heavy Rain,Rainy,1,4.5,2.16
12.930563,77.627634,12.959582,77.62978,2024-01-29 05:48:48,Auto,4.2,11.3,107.38,Free Flow,Sunny,2,4.2,0.9
12.909928,77.650362,12.939249,77.577128,2024-02-08 06:24:43,Bike,11.09,43.2,227.95,Medium,Sunny,1,4.4,1.3
12.971086,77.597247,13.029812,77.603437,2024-02-20 15:29:28,Prime,8.52,39.9,233.22,Heavy Rain,Rainy,2,4.5,1.56
13.003776,77.566275,12.927433,77.55582,2024-02-12 00:00:29,Mini,11.11,30.0,228.36,Free Flow,Cloudy,2,4.8,0.9
13.03214,77.591365,12.852646,77.658121,2024-01-19 06:30:03,Mini,27.53,107.4,541.5,Medium,Sunny,4,4.5,1.3
12.961708,77.756219,12.984572,77.562738,2024-01-06 22:12:04,Auto,27.28,106.4,526.98,Medium,Sunny,1,5.0,1.3
12.955866,77.634543,12.91646,77.541352,2024-01-20 23:26:43,Mini,14.23,38.4,278.38,Free Flow,Cloudy,4,4.7,0.9
12.930168,77.54408,12.985885,77.551826,2024-01-10 19:26:05,Prime,8.11,43.8,213.07,High,Sunny,1,3.7,1.8
12.921783,77.649293,13.003442,77.574152,2024-01-11 08:01:15,Mini,15.79,85.3,367.47,High,Cloudy,4,4.5,1.8
12.987819,77.56024,12.911353,77.651254,2024-01-22 15:46:41,Auto,16.85,65.7,340.83,Medium,Sunny,2,3.6,1.3
12.971197,77.634524,12.919014,77.644411,2024-01-10 14:12:27,Auto,7.66,29.9,176.66,Medium,Sunny,3,3.8,1.3
12.924167,77.588254,12.917468,77.548243,2024-02-03 10:57:13,Bike,5.68,30.7,144.23,High,Sunny,1,4.2,1.8
12.944759,77.61481,12.979534,77.590509,2024-01-19 05:34:45,SUV,6.06,16.4,197.3,Free Flow,Sunny,1,3.8,0.9
13.191183,77.711099,12.986176,77.650087,2024-02-05 10:25:47,Bike,30.79,166.3,648.89,High,Sunny,1,4.5,1.8
12.906019,77.641588,13.201509,77.70221,2024-02-02 01:09:43,Auto,43.48,117.4,737.78,Free Flow,Sunny,2,5.0,0.9
12.923338,77.541626,12.953712,77.693574,2024-01-27 05:26:17,SUV,21.72,58.6,448.53,Free Flow,Sunny,6,4.9,0.9
12.953791,77.697251,12.941762,77.622753,2024-01-23 10:10:32,Bike,10.57,68.5,285.56,Heavy Rain,Rainy,1,5.0,2.16
12.976154,77.594874,12.911878,77.639632,2024-01-10 23:38:36,Bike,11.19,30.2,209.64,Free Flow,Sunny,1,3.9,0.9
12.915632,77.546165,12.913901,77.649057,2024-02-04 18:33:02,Mini,14.4,77.8,339.52,High,Sunny,2,4.8,1.8
12.924032,77.579161,12.852176,77.656353,2024-01-26 14:28:18,Prime,14.98,58.4,317.3,Medium,Sunny,3,4.3,1.3
12.937008,77.628861,13.001873,77.565298,2024-01-23 16:38:45,Auto,12.91,60.4,314.18,Heavy Rain,Rainy,3,4.6,1.56
12.903501,77.636372,12.964594,77.701059,2024-02-16 10:33:34,SUV,12.64,68.2,354.01,High,Sunny,6,3.5,1.8
12.971591,77.756904,12.903784,77.651792,2024-01-22 09:43:30,Bike,17.67,95.4,385.15,High,Cloudy,1,4.1,1.8
12.96339,77.756842,12.951753,77.695511,2024-01-12 15:20:31,Prime,8.75,40.9,238.01,Heavy Rain,Rainy,2,4.6,1.56
12.905804,77.653464,13.001727,77.560934,2024-02-26 19:06:57,Auto,18.96,102.4,421.02,High,Sunny,2,4.0,1.8
12.941081,77.628163,12.995777,77.554322,2024-02-19 14:50:34,Auto,13.0,50.7,272.13,Medium,Cloudy,2,4.4,1.3
12.930232,77.631281,13.20629,77.70207,2024-02-28 12:06:54,SUV,41.05,160.1,832.73,Medium,Sunny,1,4.0,1.3
12.966355,77.753538,12.843587,77.653386,2024-02-13 10:48:07,Auto,22.59,122.0,494.08,High,Cloudy,3,5.0,1.8
12.951603,77.692267,12.987895,77.640582,2024-02-19 06:03:54,Auto,8.93,34.8,199.42,Medium,Sunny,3,4.9,1.3
12.925615,77.610096,12.924426,77.582057,2024-02-14 14:19:02,SUV,3.93,15.3,170.12,Medium,Cloudy,1,4.8,1.3
12.990971,77.54704,12.969198,77.752222,2024-02-07 23:21:44,Bike,28.89,78.0,493.7,Free Flow,Sunny,1,4.2,0.9
12.942287,77.630641,13.194411,77.712013,2024-01-11 00:47:49,Prime,38.12,102.9,661.87,Free Flow,Sunny,4,4.2,0.9
13.036685,77.601263,12.982317,77.645901,2024-01-04 10:23:26,SUV,10.03,54.2,301.59,High,Sunny,1,5.0,1.8
13.000495,77.567997,12.985062,77.557094,2024-01-10 11:05:56,Auto,2.7,14.6,94.27,High,Sunny,2,4.3,1.8
12.972393,77.647177,12.968488,77.589548,2024-01-22 13:57:18,Bike,8.09,31.5,174.34,Medium,Cloudy,1,3.6,1.3
12.960802,77.744585,12.909227,77.647231,2024-02-23 08:05:53,Auto,15.53,83.8,352.08,High,Cloudy,3,4.6,1.8
12.93001,77.547598,13.201812,77.70283,2024-02-21 21:27:53,Mini,44.84,242.1,951.23,High,Cloudy,4,3.8,1.8
13.197857,77.706453,12.961121,77.758003,2024-02-08 05:54:44,Auto,34.91,94.3,600.38,Free Flow,Cloudy,3,4.1,0.9
12.969324,77.63986,12.985639,77.556532,2024-02-23 20:35:29,Auto,11.9,64.3,279.17,High,Cloudy,2,4.2,1.8
13.193199,77.704912,12.967708,77.691016,2024-01-24 13:26:49,Mini,32.6,127.1,631.85,Medium,Cloudy,3,4.4,1.3
12.950155,77.703004,12.963747,77.593875,2024-01-21 07:58:48,Auto,15.4,60.1,314.9,Medium,Sunny,3,4.0,1.3
13.205292,77.709672,12.994807,77.570625,2024-02-02 07:36:15,Mini,36.07,168.8,809.73,Heavy Rain,Rainy,4,4.1,1.56
12.937265,77.629799,12.974168,77.644521,2024-02-17 11:21:15,Mini,5.71,30.8,164.77,High,Sunny,2,3.9,1.8
12.977553,77.647261,12.924797,77.574983,2024-01-13 00:53:13,Bike,12.66,34.2,233.21,Free Flow,Sunny,1,3.7,0.9
12.939077,77.631072,12.984733,77.633989,2024-02-09 17:21:15,Mini,6.6,35.6,182.68,High,Sunny,3,4.9,1.8
13.010075,77.558419,12.952282,77.645563,2024-01-05 05:36:33,Auto,14.78,47.9,318.04,Heavy Rain,Rainy,2,3.8,1.08
12.961615,77.703228,12.847341,77.669954,2024-02-06 16:04:16,Bike,17.13,80.2,391.49,Heavy Rain,Rainy,1,4.3,1.56
12.935751,77.588345,12.91312,77.608509,2024-02-02 07:24:57,Prime,4.32,16.8,127.05,Medium,Cloudy,3,3.8,1.3
13.205513,77.705126,12.917845,77.553078,2024-01-28 00:01:13,Prime,46.65,126.0,798.7,Free Flow,Sunny,3,3.9,0.9
12.921089,77.545327,12.846922,77.657911,2024-02-02 20:24:16,SUV,19.05,102.9,482.89,High,Cloudy,1,3.9,1.8
12.902326,77.647267,12.98179,77.633284,2024-01-18 06:35:43,Auto,11.63,45.4,247.64,Medium,Sunny,1,4.7,1.3
12.933014,77.541633,12.979596,77.640821,2024-02-16 02:43:06,Auto,15.43,50.0,330.07,Heavy Rain,Rainy,3,3.8,1.08
12.915643,77.602361,12.937782,77.58966,2024-02-10 06:59:27,Bike,3.66,17.1,109.49,Heavy Rain,Rainy,1,4.2,1.56
12.84018,77.652893,12.908544,77.641364,2024-02-03 09:58:10,SUV,10.0,54.0,300.92,High,Sunny,2,4.3,1.8
12.904567,77.636774,13.038068,77.595239,2024-01-15 12:13:15,Prime,20.12,78.5,409.18,Medium,Sunny,3,4.5,1.3
12.929822,77.63274,12.927373,77.552683,2024-01-26 15:43:46,SUV,11.21,43.7,300.12,Medium,Sunny,4,4.6,1.3
12.955847,77.635492,13.045616,77.590752,2024-01-18 09:34:56,Prime,14.39,93.2,398.76,Heavy Rain,Rainy,3,4.0,2.16
12.918584,77.614882,12.953614,77.699661,2024-02-14 22:00:14,Auto,12.9,50.3,270.23,Medium,Sunny,1,4.6,1.3
13.030101,77.588557,12.971374,77.648992,2024-02-25 01:21:18,Auto,11.97,32.3,232.18,Free Flow,Sunny,1,3.5,0.9
12.955585,77.700111,12.979651,77.591065,2024-02-16 12:55:14,Mini,15.65,61.0,329.41,Medium,Cloudy,4,3.6,1.3
12.925956,77.539792,12.979707,77.639832,2024-01-02 20:53:17,SUV,16.01,86.4,421.75,High,Sunny,2,3.9,1.8
12.968733,77.591365,12.929022,77.634294,2024-02-05 21:42:06,Bike,8.3,44.8,196.89,High,Cloudy,1,4.7,1.8
12.964675,77.749456,12.927151,77.630411,2024-02-06 07:45:11,Bike,17.52,68.3,342.74,Medium,Sunny,1,4.1,1.3
12.935986,77.578931,12.903035,77.650035,2024-01-31 15:39:36,Mini,11.03,43.0,246.89,Medium,Sunny,1,4.8,1.3
12.99095,77.552005,12.940422,77.62564,2024-02-03 05:35:05,Auto,12.62,34.1,242.63,Free Flow,Sunny,2,3.6,0.9
12.85241,77.652876,12.934993,77.632313,2024-01-07 10:06:54,Auto,12.26,66.2,286.41,High,Sunny,2,4.9,1.8
12.969088,77.751051,12.934594,77.554345,2024-01-12 23:16:54,Bike,27.98,75.5,479.07,Free Flow,Sunny,1,4.3,0.9
12.97009,77.650521,12.974013,77.596542,2024-01-02 06:27:10,Mini,7.58,35.5,213.52,Heavy Rain,Rainy,1,4.7,1.56
13.028486,77.60203,12.976871,77.636853,2024-01-26 03:31:19,Bike,8.9,24.0,172.86,Free Flow,Sunny,1,4.2,0.9
12.914799,77.636545,12.997631,77.555373,2024-02-19 06:41:07,Auto,16.49,64.3,334.36,Medium,Cloudy,3,4.3,1.3
13.0422,77.594886,12.96917,77.646328,2024-02-23 09:44:36,Auto,12.76,68.9,296.54,High,Sunny,2,4.1,1.8
12.845714,77.669797,13.198949,77.714685,2024-01-19 02:26:07,SUV,51.36,138.7,924.29,Free Flow,Cloudy,3,4.3,0.9
12.967275,77.598672,12.975868,77.757438,2024-02-28 13:40:16,Mini,22.26,86.8,447.29,Medium,Cloudy,3,3.8,1.3
12.940592,77.616139,12.966999,77.648039,2024-01-31 13:24:54,Prime,5.87,22.9,154.78,Medium,Cloudy,3,3.5,1.3
12.909087,77.617118,13.007002,77.564232,2024-02-23 08:00:47,Auto,15.95,86.1,360.61,High,Cloudy,1,4.2,1.8
12.925424,77.541055,12.973592,77.749911,2024-02-14 23:30:45,Mini,30.05,81.1,532.28,Free Flow,Sunny,2,4.3,0.9
12.928736,77.623336,12.918481,77.654421,2024-02-27 13:06:51,Bike,4.6,21.5,129.15,Heavy Rain,Rainy,1,3.9,1.56
12.932323,77.551995,12.974201,77.587971,2024-02-01 20:47:09,SUV,7.87,42.5,258.11,High,Cloudy,4,4.5,1.8
12.973509,77.751369,12.912593,77.650524,2024-02-09 05:24:41,Mini,16.63,44.9,316.89,Free Flow,Cloudy,4,4.2,0.9
12.846283,77.653479,12.925425,77.555556,2024-02-10 00:45:30,Mini,17.84,57.8,385.87,Heavy Rain,Rainy,2,4.3,1.08
12.967693,77.59572,12.999404,77.558456,2024-01-06 09:43:55,Auto,6.94,37.5,179.47,High,Sunny,1,4.7,1.8
12.902817,77.642492,12.845777,77.669839,2024-01-27 22:49:07,Bike,9.08,35.4,192.03,Medium,Sunny,1,4.4,1.3
12.96422,77.600083,13.033409,77.587578,2024-02-26 01:22:12,Mini,10.14,27.4,212.69,Free Flow,Sunny,1,4.9,0.9
12.903133,77.642011,12.91589,77.551036,2024-01-02 18:53:26,SUV,12.87,69.5,358.61,High,Cloudy,2,4.9,1.8
12.91391,77.607817,12.944507,77.62698,2024-01-06 09:12:29,SUV,5.17,27.9,203.84,High,Cloudy,4,3.8,1.8
12.926211,77.613083,12.935664,77.617497,2024-02-20 16:55:34,Auto,1.5,5.8,66.73,Medium,Sunny,1,4.6,1.3
12.943154,77.619872,12.955642,77.631268,2024-02-27 17:53:07,SUV,2.41,13.0,148.37,High,Sunny,4,3.9,1.8
12.964937,77.688006,12.955194,77.644562,2024-02-19 00:49:42,Mini,6.24,16.9,150.17,Free Flow,Cloudy,3,4.9,0.9
12.962639,77.694977,12.930824,77.541207,2024-01-01 19:35:36,Mini,22.01,118.8,492.35,High,Sunny,3,4.5,1.8
13.030222,77.599622,12.962964,77.706544,2024-02-22 06:47:45,SUV,17.84,69.6,418.4,Medium,Cloudy,1,4.8,1.3
12.995552,77.561721,12.929876,77.616539,2024-01-18 02:30:56,Auto,12.19,32.9,235.71,Free Flow,Sunny,1,3.6,0.9
12.839161,77.657664,12.966476,77.588051,2024-02-29 06:35:42,SUV,20.8,81.1,471.2,Medium,Sunny,4,3.6,1.3
12.932538,77.548106,13.191386,77.714583,2024-02-19 04:12:45,Prime,44.02,118.9,756.59,Free Flow,Sunny,2,4.5,0.9
13.044126,77.600931,12.911056,77.60031,2024-01-25 10:12:34,Prime,19.2,103.7,435.97,High,Sunny,4,3.7,1.8
12.962169,77.747772,12.909617,77.612468,2024-01-11 23:01:40,Auto,20.4,55.1,367.43,Free Flow,Cloudy,3,4.8,0.9
12.971851,77.633144,12.970703,77.753667,2024-02-06 01:21:19,Mini,16.87,45.6,320.77,Free Flow,Sunny,3,3.6,0.9
12.981957,77.565022,12.950991,77.69434,2024-02-08 16:33:27,SUV,18.64,72.7,432.8,Medium,Sunny,5,4.3,1.3
12.989222,77.547589,13.195811,77.714583,2024-01-16 05:56:32,Bike,37.88,102.3,638.0,Free Flow,Sunny,1,3.6,0.9
12.921537,77.586331,12.924961,77.603721,2024-01-15 19:42:15,Auto,2.48,13.4,89.92,High,Sunny,2,4.0,1.8
13.004045,77.560382,12.927317,77.578416,2024-02-24 08:26:20,Mini,11.36,61.3,278.26,High,Sunny,3,4.6,1.8
12.847917,77.656658,12.921775,77.64056,2024-01-15 00:47:50,Auto,10.89,35.3,246.03,Heavy Rain,Rainy,3,3.7,1.08
12.923015,77.610313,13.02596,77.590641,2024-02-23 17:46:59,Bike,15.11,81.6,333.67,High,Cloudy,1,4.7,1.8
12.915858,77.553792,12.935748,77.57384,2024-02-08 19:10:57,SUV,4.01,21.7,180.68,High,Sunny,5,3.7,1.8
12.922962,77.588139,12.999328,77.570796,2024-02-08 02:17:37,Mini,11.28,30.5,231.11,Free Flow,Cloudy,1,4.4,0.9
12.91167,77.653339,13.045248,77.601363,2024-01-29 01:34:42,SUV,20.6,66.8,492.1,Heavy Rain,Rainy,4,4.1,1.08
13.027522,77.605053,13.201734,77.711252,2024-01-20 14:34:37,SUV,29.2,113.9,621.31,Medium,Sunny,1,3.5,1.3
12.927714,77.546553,12.988513,77.564076,2024-02-15 22:14:17,Mini,9.11,35.5,212.61,Medium,Sunny,4,4.0,1.3
12.986979,77.631095,12.920986,77.544831,2024-02-27 07:16:12,Mini,15.38,60.0,324.5,Medium,Cloudy,2,4.9,1.3
12.928627,77.628522,13.203156,77.705064,2024-01-05 23:42:36,Auto,41.04,110.8,698.65,Free Flow,Cloudy,3,4.2,0.9
13.207545,77.710615,12.968017,77.587162,2024-02-16 04:30:54,SUV,38.64,104.3,720.22,Free Flow,Cloudy,4,4.1,0.9
12.919006,77.63975,13.002662,77.560169,2024-02-05 21:54:15,Mini,16.43,88.7,380.15,High,Sunny,1,4.3,1.8
12.923098,77.590008,12.920127,77.608491,2024-02-26 01:58:59,Mini,2.62,7.1,92.09,Free Flow,Cloudy,1,3.8,0.9
12.907337,77.643335,12.937332,77.576284,2024-01-05 13:55:39,Mini,10.34,40.3,234.48,Medium,Cloudy,3,4.3,1.3
13.03384,77.600421,12.843996,77.666639,2024-02-25 20:52:02,Mini,28.92,156.2,631.29,High,Sunny,4,4.0,1.8
12.925455,77.622079,12.975915,77.638177,2024-01-23 21:47:10,SUV,7.62,41.2,253.2,High,Sunny,3,3.7,1.8
